word,count,freq,log_freq,tfidf,tfiedf,Topic,,,
30,31,0.00724,-4.928134073,-6.290413277,4281.767956,,37732,FALSE,1478
found,2,0.000501,-7.598904457,-0.2631958345,3992.015968,,37734,FALSE,1478
0,28,0.00724,-4.928134073,-5.681663605,3867.403315,,37762,FALSE,1478
300,7,0.00186,-6.287178791,-1.113376958,3763.44086,,37769,FALSE,1478
400,7,0.00186,-6.287178791,-1.113376958,3763.44086,,37776,FALSE,1478
its,6,0.00162,-6.42532913,-0.9338043046,3703.703704,,37782,FALSE,1478
since,2,0.000589,-7.437084374,-0.2689225911,3395.585739,,37784,FALSE,1478
11,24,0.00724,-4.928134073,-4.869997376,3314.917127,,37808,FALSE,1478
13,22,0.00724,-4.928134073,-4.464164261,3038.674033,,37830,FALSE,1478
600,5,0.00186,-6.287178791,-0.7952692561,2688.172043,,37835,FALSE,1478
800,5,0.00186,-6.287178791,-0.7952692561,2688.172043,,37840,FALSE,1478
150,5,0.00186,-6.287178791,-0.7952692561,2688.172043,,37845,FALSE,1478
16,16,0.00724,-4.928134073,-3.246664917,2209.944751,,37861,FALSE,1478
40,15,0.00724,-4.928134073,-3.04374836,2071.823204,,37876,FALSE,1478
15,14,0.00724,-4.928134073,-2.840831802,1933.701657,,37890,FALSE,1478
240,3,0.00186,-6.287178791,-0.4771615536,1612.903226,,37893,FALSE,1478
250,3,0.00186,-6.287178791,-0.4771615536,1612.903226,,37896,FALSE,1478
130,3,0.00186,-6.287178791,-0.4771615536,1612.903226,,37899,FALSE,1478
180,3,0.00186,-6.287178791,-0.4771615536,1612.903226,,37902,FALSE,1478
128,3,0.00186,-6.287178791,-0.4771615536,1612.903226,,37905,FALSE,1478
101,3,0.00186,-6.287178791,-0.4771615536,1612.903226,,37908,FALSE,1478
21,11,0.00724,-4.928134073,-2.23208213,1519.337017,,37919,FALSE,1478
24,11,0.00724,-4.928134073,-2.23208213,1519.337017,,37930,FALSE,1478
80,11,0.00724,-4.928134073,-2.23208213,1519.337017,,37941,FALSE,1478
5000,6,0.00407,-5.50411228,-1.090094042,1474.201474,,37947,FALSE,1478
2000,6,0.00407,-5.50411228,-1.090094042,1474.201474,,37953,FALSE,1478
65,9,0.00724,-4.928134073,-1.826249016,1243.093923,,37962,FALSE,1478
60,9,0.00724,-4.928134073,-1.826249016,1243.093923,,37971,FALSE,1478
25,9,0.00724,-4.928134073,-1.826249016,1243.093923,,37980,FALSE,1478
14,8,0.00724,-4.928134073,-1.623332459,1104.972376,,37988,FALSE,1478
32,8,0.00724,-4.928134073,-1.623332459,1104.972376,,37996,FALSE,1478
114,2,0.00186,-6.287178791,-0.3181077024,1075.268817,,37998,FALSE,1478
111,2,0.00186,-6.287178791,-0.3181077024,1075.268817,,38000,FALSE,1478
700,2,0.00186,-6.287178791,-0.3181077024,1075.268817,,38002,FALSE,1478
106,2,0.00186,-6.287178791,-0.3181077024,1075.268817,,38004,FALSE,1478
360,2,0.00186,-6.287178791,-0.3181077024,1075.268817,,38006,FALSE,1478
26,7,0.00724,-4.928134073,-1.420415901,966.8508287,,38013,FALSE,1478
70,7,0.00724,-4.928134073,-1.420415901,966.8508287,,38020,FALSE,1478
28,6,0.00724,-4.928134073,-1.217499344,828.7292818,,38026,FALSE,1478
90,6,0.00724,-4.928134073,-1.217499344,828.7292818,,38032,FALSE,1478
18,6,0.00724,-4.928134073,-1.217499344,828.7292818,,38038,FALSE,1478
22,6,0.00724,-4.928134073,-1.217499344,828.7292818,,38044,FALSE,1478
75,6,0.00724,-4.928134073,-1.217499344,828.7292818,,38050,FALSE,1478
1300,3,0.00407,-5.50411228,-0.5450470208,737.1007371,,38053,FALSE,1478
19,5,0.00724,-4.928134073,-1.014582787,690.6077348,,38058,FALSE,1478
23,5,0.00724,-4.928134073,-1.014582787,690.6077348,,38063,FALSE,1478
36,5,0.00724,-4.928134073,-1.014582787,690.6077348,,38068,FALSE,1478
29,4,0.00724,-4.928134073,-0.8116662293,552.4861878,,38072,FALSE,1478
49,4,0.00724,-4.928134073,-0.8116662293,552.4861878,,38076,FALSE,1478
45,4,0.00724,-4.928134073,-0.8116662293,552.4861878,,38080,FALSE,1478
35,4,0.00724,-4.928134073,-0.8116662293,552.4861878,,38084,FALSE,1478
64,4,0.00724,-4.928134073,-0.8116662293,552.4861878,,38088,FALSE,1478
9,4,0.00724,-4.928134073,-0.8116662293,552.4861878,,38092,FALSE,1478
4000,2,0.00407,-5.50411228,-0.3633646805,491.4004914,,38094,FALSE,1478
2015,2,0.00407,-5.50411228,-0.3633646805,491.4004914,,38096,FALSE,1478
1600,2,0.00407,-5.50411228,-0.3633646805,491.4004914,,38098,FALSE,1478
1010,2,0.00407,-5.50411228,-0.3633646805,491.4004914,,38100,FALSE,1478
3000,2,0.00407,-5.50411228,-0.3633646805,491.4004914,,38102,FALSE,1478
42,3,0.00724,-4.928134073,-0.6087496719,414.3646409,,38105,FALSE,1478
31,3,0.00724,-4.928134073,-0.6087496719,414.3646409,,38108,FALSE,1478
52,3,0.00724,-4.928134073,-0.6087496719,414.3646409,,38111,FALSE,1478
17,3,0.00724,-4.928134073,-0.6087496719,414.3646409,,38114,FALSE,1478
27,3,0.00724,-4.928134073,-0.6087496719,414.3646409,,38117,FALSE,1478
69,3,0.00724,-4.928134073,-0.6087496719,414.3646409,,38120,FALSE,1478
92,2,0.00724,-4.928134073,-0.4058331146,276.2430939,,38122,FALSE,1478
77,2,0.00724,-4.928134073,-0.4058331146,276.2430939,,38124,FALSE,1478
84,2,0.00724,-4.928134073,-0.4058331146,276.2430939,,38126,FALSE,1478
1,2,0.00724,-4.928134073,-0.4058331146,276.2430939,,38128,FALSE,1478
38,2,0.00724,-4.928134073,-0.4058331146,276.2430939,,38130,FALSE,1478
93,2,0.00724,-4.928134073,-0.4058331146,276.2430939,,38132,FALSE,1478
73,2,0.00724,-4.928134073,-0.4058331146,276.2430939,,38134,FALSE,1478
91,2,0.00724,-4.928134073,-0.4058331146,276.2430939,,38136,FALSE,1478
8,2,0.00724,-4.928134073,-0.4058331146,276.2430939,,38138,FALSE,1478
