starttime	text	fname	is_action	dates	locations	names
2129.27	Actually , probably a pre-final one , since we'll have to check again with everyone .	IB4004.A.words.xml	have	[]	[]	[]
2244.2	Uh , normally it's done automatically , except that we'll have to think 	IB4004.A.words.xml	have	[]	[]	[]
2299.42	Yeah , we'll get uh we'll get all the information .	IB4004.A.words.xml	get	[]	[]	[]
2310.71	We'll we'll check .	IB4004.A.words.xml	check	[]	[]	[]
2349.27	We'll try it I'm , well I'll try to to express the the constraints and uh your opinions and uh well , I think , finally everyone can veto something if there is a huge problem , but I think with this we we don't run into huge problems .	IB4004.A.words.xml	try	[]	[]	[]
296.96	To merge the two system huh .	IS1003b.B.words.xml	merge	[]	[]	[]
335.4	For example , I dunno here , escape , you know , you have escape in computers you have , so if you see escape , you know that it should be the same .	IS1003b.B.words.xml	escape	[]	[]	[]
414.85	So we can move to the next slide .	IS1003b.B.words.xml	move	[]	[]	[]
422.23	to give an industrial design of the remote control .	IS1003b.B.words.xml	give	[]	[]	[]
434.1	how to relate the remote control device , like for example this one I h I'm holding in my hand and the T.V. .	IS1003b.B.words.xml	relate	[]	[]	[T.V.]
488.62	Let's see .	IS1003b.B.words.xml	Let	[]	[]	[]
489.63	You can move to the next slide , so .	IS1003b.B.words.xml	move	[]	[]	[]
510.32	You can go to the next slide .	IS1003b.B.words.xml	go	[]	[]	[]
538.75	Look .	IS1003b.B.words.xml	Look	[]	[]	[]
557.55	because you f the b the the battery problem can hold you know will you use a battery or the a wire to connected you .	IS1003b.B.words.xml	use	[]	[]	[]
601.98	It's so so bres you have to decide how how you will you know , put some energy inside , so you can think about wireless or you know it's it's a question that we can raise , so .	IS1003b.B.words.xml	put	[]	[]	[]
613.51	We can think that you know , with the wire , you know , without a wire .	IS1003b.B.words.xml	think	[]	[]	[]
617.21	We can have both also .	IS1003b.B.words.xml	have	[]	[]	[]
692.46	Have to think about the question , you know , 'cause it's I think that you know you can always you know 	IS1003b.B.words.xml	Have	[]	[]	[]
732.56	Yeah but , it should be an agreement , you know , because even if you can think of the wireless , it is it's it is the job of the the the g Graphical User Designer , but you know .	IS1003b.B.words.xml	think	[]	[]	[Graphical, User, Designer]
1098.54	Look fancy .	IS1003b.B.words.xml	Look	[]	[]	[]
1405.35	Yeah , but this this mean that your T.V. would be able to , you know , connect to internet , you know , surf the web .	IS1003b.B.words.xml	connect	[]	[]	[T.V.]
445.84	And um the findings were that we need it to look in a certain way , feel in a certain way , and this is everything's listed down .	ES2011d.D.words.xml	feel	[]	[]	[]
455.29	Um , look in a certain way , feel in a certain way , it has to be technologically innovative and it has to be easy to use .	ES2011d.D.words.xml	look	[]	[]	[]
468.37	We have to use a table , I'll show you that later , together to decide whether it meets the standards .	ES2011d.D.words.xml	show	[]	[]	[]
515.19	And we'll just go through each point together , hopefully .	ES2011d.D.words.xml	go	[]	[]	[]
796.1	We'll just do um 	ES2011d.D.words.xml	do	[]	[]	[]
815.65	We'll just go in a circle .	ES2011d.D.words.xml	go	[]	[]	[]
1223.5	Yeah and just have the colour match or something .	ES2011d.D.words.xml	have	[]	[]	[]
1327.86	Think the critical ones came out to be yeah that one .	ES2011d.D.words.xml	Think	[]	[]	[]
1467.83	Do you want this and we can all 	ES2011d.D.words.xml	want	[]	[]	[]
261.68	Well my name is Jens Damman , but we're in a group , and I I will start it .	TS3004b.D.words.xml	start	[]	[]	[Jens, Damman]
267.09	Wait .	TS3004b.D.words.xml	Wait	[]	[]	[]
315.28	So we can use this uh to uh create our own remote control .	TS3004b.D.words.xml	use	[]	[]	[]
330.75	Uh eighty percent of users would spend when uh a remote control will l uh look fancy .	TS3004b.D.words.xml	spend	[]	[]	[]
342.97	Older people will uh spend more money uh for uh something uh uh what's good .	TS3004b.D.words.xml	spend	[]	[]	[]
406.67	Uh I thought mo maybe we could make a clap system , so when you clap your hands it will beep or something .	TS3004b.D.words.xml	make	[]	[]	[]
413.36	Uh you must find it uh quickly .	TS3004b.D.words.xml	find	[]	[]	[]
424.78	Yeah , we can uh combine that .	TS3004b.D.words.xml	combine	[]	[]	[]
521.42	I I think we can speak , uh we can skip speech recognition uh directly , because it's not reachable for twenty five Euros .	TS3004b.D.words.xml	skip	[]	[]	[]
561.29	Yeah , only only for television uh On the market you can now buy for twenty Euros a remote control for everything .	TS3004b.D.words.xml	buy	[]	[]	[Euros]
623.22	Yeah , to k to keep it simple when you Sorry I thought about it , yes .	TS3004b.D.words.xml	keep	[]	[]	[]
649.6	You can ask some questions or something .	TS3004b.D.words.xml	ask	[]	[]	[]
1093.11	Maybe we can give it out in different colours .	TS3004b.D.words.xml	give	[]	[]	[]
1095.28	You can choose blue or yellow or 	TS3004b.D.words.xml	choose	[]	[]	[]
1387.28	And you can stop it , and then it's okay .	TS3004b.D.words.xml	stop	[]	[]	[]
1690.79	But but we only have to make it for television , and um we must have something special .	TS3004b.D.words.xml	have	[]	[]	[]
2038.96	So if you No , if you use one button , it must turn uh on for twenty seconds , and then it must turn off .	TS3004b.D.words.xml	turn	[]	[]	[]
167.63	Get that off the shelf .	ES2003c.D.words.xml	Get	[]	[]	[]
199.52	can either use a hand dynamo , or the kinetic type ones , you know that they use in watches , or else uh a solar powered one .	ES2003c.D.words.xml	use	[]	[]	[]
247.99	We should probably just use conventional batteries .	ES2003c.D.words.xml	use	[]	[]	[]
333.28	an okay button around here , so that the thumb can uh use it quite easily .	ES2003c.D.words.xml	use	[]	[]	[]
384.82	and for the buttons , um it can have the scroll wheel which they use in mouses for com P.C.s .	ES2003c.D.words.xml	have	[]	[]	[P.C.s]
532.47	Uh the previous slides just explain what's in the internal components of the uh remote control .	ES2003c.D.words.xml	explain	[]	[]	[]
539.64	If you go to the one before that uh so it just says what it does , translate the key press into an infra-red signal and this is received by the T.V. .	ES2003c.D.words.xml	translate	[]	[]	[T.V.]
564.85	uh interact with the buttons , the rubber buttons , uh 	ES2003c.D.words.xml	interact	[]	[]	[]
618.66	maybe use single curved uh case .	ES2003c.D.words.xml	use	[]	[]	[]
623.94	Because we might need it to be curved for the uh 	ES2003c.D.words.xml	need	[]	[]	[]
633.33	and then you'll need the advanced chip obviously for the L.C.D. .	ES2003c.D.words.xml	need	[]	[]	[L.C.D.]
1225.59	Forgot to say that .	ES2003c.D.words.xml	Forgot	[]	[]	[]
32.1	I uh now will show it .	TS3012c.D.words.xml	show	[]	[]	[]
936.24	So I can uh show my uh investigation .	TS3012c.D.words.xml	show	[]	[]	[]
1292.08	But you can make uh if you want to use a fruit in uh in uh 	TS3012c.D.words.xml	make	[]	[]	[]
1307.66	You can make it like 	TS3012c.D.words.xml	make	[]	[]	[]
1517.06	And speech w recognition .	TS3012c.D.words.xml	speech	[]	[]	[]
144.46	So we should take into uh we should consider this factor as the most important factor , because this factor is twice as important , the second factor which is further ti twice the as important as the sec as uh the third factor .	ES2005c.B.words.xml	take	[]	[]	[ti, sec]
171.16	No the first one is the uh the outlook of the mobile , the it should have a fancy outlook , the fancy design uh rather than just having a functional look and feel good , it should have a fancy look and foo feel good .	ES2005c.B.words.xml	have	[]	[]	[]
192.71	We must have some technological advancement in the remote control tha rather than just putting it as it is as the other remo uh remote controls are .	ES2005c.B.words.xml	have	[]	[]	[]
238.57	So that they could know how to use these remote controls .	ES2005c.B.words.xml	know	[]	[]	[]
297.73	So so that they could play with it while handi uh while handling it .	ES2005c.B.words.xml	play	[]	[]	[]
808.22	Uh i it will be easy because there will be , on L.C.D. s screen , there will be different frent icons , they can just click ok okay , whatever they wa 	ES2005c.B.words.xml	click	[]	[]	[L.C.D.]
1253.59	Yeah , I appreciate this idea , because then this this will help us in our advertisement also and we can relate with fruits and vegetables , the people's choices .	ES2005c.B.words.xml	help	[]	[]	[]
1347.36	Yeah , then only we can relate it with something .	ES2005c.B.words.xml	relate	[]	[]	[]
1357.69	Or we can do something , we can design two three shapes and we can have a public survey , let the public choose what they want .	ES2005c.B.words.xml	do	[]	[]	[]
1591.38	Or we can we can do one thing , we can just have a remote control and casings of different different shapes , different fruit shapes in such a way that a any casing can be could be fit into this mobile general piece .	ES2005c.B.words.xml	do	[]	[]	[]
1606.94	So whatever people want , like if somebody want it in banana shape , we will put that casing onto that mobile phone , okay , it will look l Uh yeah .	ES2005c.B.words.xml	put	[]	[]	[]
1635.45	If somebody wants it i in banana shape , we will fit banana shape casing onto that , so it will give a banana shape look .	ES2005c.B.words.xml	fit	[]	[]	[]
1642.47	If somebody wanted in apple shape we will design that , we will put we will put apple shape casing on that .	ES2005c.B.words.xml	design	[]	[]	[]
1649.06	It will give apple shape look .	ES2005c.B.words.xml	give	[]	[]	[]
1650.82	So in that way you can have any , that means whatever you want , without uh yeah .	ES2005c.B.words.xml	have	[]	[]	[]
1662.43	Yeah , buttons will be on the upper side , lower side we will just put the casing , so half of that will be look the Yeah , not not the upper side .	ES2005c.B.words.xml	put	[]	[]	[]
1670.83	So from lower you can , it means while you are holding of from this side you c you can have banana look or apple look , whatever .	ES2005c.B.words.xml	have	[]	[]	[]
1903.87	They can they can recharge it .	ES2005c.B.words.xml	recharge	[]	[]	[]
2018.36	Uh excuse me , Bri 	ES2005c.B.words.xml	excuse	[]	[]	[Bri]
2026.82	You just touch the pad , yeah .	ES2005c.B.words.xml	touch	[]	[]	[]
2085.31	I will show you , in shared documents .	ES2005c.B.words.xml	show	[]	[]	[]
2095.84	I will send new .	ES2005c.B.words.xml	send	[]	[]	[]
2097.28	Uh I'll put it in shared documents , again .	ES2005c.B.words.xml	put	[]	[]	[]
2123.89	I'll show you .	ES2005c.B.words.xml	show	[]	[]	[]
2177.57	Uh excuse me , Brian .	ES2005c.B.words.xml	excuse	[]	[]	[Brian]
2260.15	Excuse me .	ES2005c.B.words.xml	Excuse	[]	[]	[]
568.05	Okay , go 	IS1003a.C.words.xml	go	[]	[]	[]
667.77	Have to be really careful .	IS1003a.C.words.xml	Have	[]	[]	[]
89.02	Uh display .	TS3006b.B.words.xml	display	[]	[]	[]
567.69	Um if you all go stand around uh 	TS3006b.B.words.xml	stand	[]	[]	[]
594.1	And uh yeah merge the best functions of all examples .	TS3006b.B.words.xml	merge	[]	[]	[]
639.75	But if you want to to use your your video recorder or something else , you should use use an uh an advanced option .	TS3006b.B.words.xml	use	[]	[]	[]
664.92	Um yeah only use a extra function if they are really needed .	TS3006b.B.words.xml	use	[]	[]	[]
729.46	Um the we have to to to watch out for the i if we make it f very fashionable , it it the functional functionality will go down .	TS3006b.B.words.xml	go	[]	[]	[]
912.4	Okay shou should we make a list of the of all the functions we want uh 	TS3006b.B.words.xml	make	[]	[]	[shou]
1059.75	I w I should uh put uh the the yeah the extra advanced options on the onto the onscreen display .	TS3006b.B.words.xml	put	[]	[]	[]
1300.96	And do we need a a logo on our uh remote control , or 	TS3006b.B.words.xml	need	[]	[]	[]
1542.45	We we could make an option for it , but uh you can disable s 	TS3006b.B.words.xml	make	[]	[]	[]
1997.85	Uh I think we have to to group , to make two groups .	TS3006b.B.words.xml	make	[]	[]	[]
2189.04	So maybe make one uh one okay button and and one navigation button .	TS3006b.B.words.xml	make	[]	[]	[]
1232.69	I'd put it at one I think , but I dunno , what do you 	ES2013d.B.words.xml	put	[]	[]	[]
1471.04	Yeah , simple , 'cause we've just got push buttons , so we can do it all with simple which is the ch should be the cheapest .	ES2013d.B.words.xml	do	[]	[]	[]
1490.97	Um do we have 	ES2013d.B.words.xml	have	[]	[]	[]
1520.1	Yeah , can we do some what ifs , 'cause it may I mean I I still quite like the idea of combining plastic and rubber myself , but it depends on the cost , I guess .	ES2013d.B.words.xml	do	[]	[]	[]
1543.29	Do we need to say how many buttons , or 	ES2013d.B.words.xml	need	[]	[]	[]
1800.12	Oh hang on , we haven't heard .	ES2013d.B.words.xml	hang	[]	[]	[]
291.12	I will give a a five .	IS1001d.B.words.xml	give	[]	[]	[]
692.4	Start to eat banana .	IS1001d.B.words.xml	Start	[]	[]	[]
199.12	We'll have big discussion I suppose after that , so .	IS1003c.A.words.xml	have	[]	[]	[]
301.3	Yeah , but suppose you got a cold .	IS1003c.A.words.xml	suppose	[]	[]	[]
352.17	Yeah , but you have the remote control , so maybe you can keep it f with you .	IS1003c.A.words.xml	keep	[]	[]	[]
443.75	Suppose we're we want to sell it in France .	IS1003c.A.words.xml	Suppose	[]	[France]	[]
551.94	Yeah , but wha what is the use of voice or gesture recognition if you have a remote control li like this , if you have an object .	IS1003c.A.words.xml	wha	[]	[]	[li]
572.13	Yeah , but you can lose it .	IS1003c.A.words.xml	lose	[]	[]	[]
587.81	Okay you so you can build a kind of black box and put it on T.V. and just to recognize gestures and voice .	IS1003c.A.words.xml	build	[]	[]	[T.V.]
654.03	We'll try the controllers you'd prefer .	IS1003c.A.words.xml	try	[]	[]	[]
689.05	Just want to have something controller which is in a kind of intelligent controller , easy to use , sophisticated and fancy .	IS1003c.A.words.xml	want	[]	[]	[]
1177.8	Yeah , and i if you we want to put fashion in electronics maybe we can try to do something with wood .	IS1003c.A.words.xml	try	[]	[]	[]
1481.24	So , as you say you want something technologically innovative , maybe using solar energy and with battery would be something interesting , maybe will attract 	IS1003c.A.words.xml	attract	[]	[]	[]
1503.22	Uh cheap imprint so you s you propose low level chips would be uh enough to have something working well .	IS1003c.A.words.xml	propose	[]	[]	[]
1542.7	Th The feeling is natural , so maybe we can stay with wood .	IS1003c.A.words.xml	stay	[]	[]	[]
1622.28	So maybe we'll just focus on the Google controller plus the fancy controller , maybe try to mix them these two concepts together , just in one and do a remote control with solar energy and batteries and with lev low level chips and wood .	IS1003c.A.words.xml	focus	[]	[]	[Google]
1691.39	You mean the remote control with a mur module if you want you can just use 	IS1003c.A.words.xml	use	[]	[]	[]
